"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E2P69_RS12895",853.41598417502,-1.04076754481551,0.267454839357356,-3.89137675473092,9.96770166565838e-05,0.00129580121653559
"E2P69_RS12900",1263.8423868193,-0.774607291357889,0.221703277574301,-3.49389192542852,0.000476033683995035,0.00483304515479685
"E2P69_RS12905",795.019240194043,0.218769854460959,0.267874723199994,0.816687188128705,0.414107214818665,0.649265561996509
"E2P69_RS12910",3059.68008476809,0.259382745246833,0.21158766655014,1.22588782926706,0.220240889436378,0.448690871888712
"E2P69_RS12915",1603.40058341832,0.113377663566405,0.254216685358364,0.445988285177187,0.655605708117931,0.831935552305101
"E2P69_RS12920",2781.57511444511,0.028546003185093,0.186978011188442,0.152670375535889,0.878658223746229,0.94519478542228
"E2P69_RS12925",197.372031737351,0.154904387805928,0.407728299361654,0.379920618824959,0.704004341302486,0.862482094807473
"E2P69_RS12930",129.065580954036,0.569254271531018,0.552131263546188,1.03101256732838,0.302534926463806,0.541855895237412
"E2P69_RS12935",61.956342418483,-0.215575606734247,0.559764032583101,-0.38511871822033,0.700149460463652,NA
"E2P69_RS12940",984.908909532419,0.0495820577370806,0.270911059281617,0.183019688707279,0.854782570184252,0.934056760161017
"E2P69_RS12945",521.030918988565,-0.0859937827134516,0.260993623942146,-0.329486143816731,0.741788265450823,0.882143306767518
"E2P69_RS12955",82.0872850737217,0.40097380251991,0.57670554423782,0.695283418941013,0.48687770333978,0.707036335064321
"E2P69_RS12960",120.300108585463,0.930702562890092,0.426517340470889,2.18209782951044,0.0291023133697276,0.117983256618585
"E2P69_RS12965",94.3395272274864,0.307443708184597,0.504850658271768,0.608979513341737,0.542538018220643,0.75132132004376
"E2P69_RS12980",546.212762076782,-0.744610981934258,0.250503206634519,-2.97246087959519,0.00295422855291969,0.0203190603350357
"E2P69_RS12985",156.095051984259,0.218051223710071,0.402908753137054,0.541192570308589,0.588374857969191,0.785659183131874
"E2P69_RS12990",780.928123415115,-0.649230474327076,0.271144184232475,-2.39441047265994,0.0166471069487709,0.0783014122570358
"E2P69_RS12995",6447.85912959347,-0.499126558763512,0.21660619724265,-2.30430414788351,0.0212055762877149,0.0940897295486392
"E2P69_RS13000",2686.7669304772,-0.303394188566319,0.217555492495944,-1.39456000437211,0.163148563036511,0.37371416617531
"E2P69_RS13005",531.823044960387,0.186979001393515,0.296236876271599,0.63118070831292,0.527922374398315,0.737751100755758
"E2P69_RS13010",417.444951901764,0.526091681012264,0.321173154417247,1.63803130422538,0.101415163735951,0.274412920001347
"E2P69_RS13015",137.080324579403,-0.116893594241467,0.42716437167572,-0.273650149666991,0.784353490584436,0.906289717064272
